Grootheid.code;Grootheid.omschrijving;Parameter.code;Parameter.omschrijving;CAS-nummer;Eenheid.code;Hoedanigheid.code;Compartiment.code;KRWwatertype.code;GeoObject.identificatie;Waardebewerkingmethode.code;Begindatum;Einddatum;Zeer goed;Goed;Matig;Ontoereikend;Slecht;Referentie goed;Referentie slecht;Bijzondere Omstandigheid
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R16;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R17;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R18;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;M12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;FTB_3indctrn
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;M13;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_3indctrn
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;M17;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_3indctrn
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;M18;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_3indctrn
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;M26;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_3indctrn
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_kalkconc
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;FTB_kalkconc
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R3;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R11;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R19;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R20;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R4a;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
FYTOBEN;Fytobenthos-kwaliteit;;;;DIMSLS;EKR;OW;R4b;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R5;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R6;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R7;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R8;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R12;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R14;;BER;2000-01-01;;>=16 EN <=20;>=13 EN <16;>=9.5 EN <13;>=7 EN <10;>=0 EN <7;>=16;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R15;;BER;2000-01-01;;>=15.5 EN <=20.0;>=12.5 EN <15.5;>=9.50 EN <12.5;>=6.5 EN <9.5;>=0 EN <6.5;>=15.5;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R16;;BER;2000-01-01;;>=17.0 EN <=20.0;>=13.0 EN <17.0;>=9.00 EN <13.0;>=5.0 EN <9.0;>=0 EN <5.0;>=17.0;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R17;;BER;2000-01-01;;>=15.5 EN <=20.0;>=12.5 EN <15.5;>=9.50 EN <12.5;>=6.5 EN <9.5;>=0 EN <6.5;>=15.5;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R18;;BER;2000-01-01;;>=15.5 EN <=20.0;>=12.5 EN <15.5;>=9.50 EN <12.5;>=6.5 EN <9.5;>=0 EN <6.5;>=15.5;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R1;;BER;2000-01-01;;>=16 EN <=20;>=12.5 EN <15.5;>=9.50 EN <12.5;>=6.5 EN <9.5;>=0 EN <6.5;>=16;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R2;;BER;2000-01-01;;>=16 EN <=20;>=12.5 EN <15.5;>=9.50 EN <12.5;>=6.5 EN <9.5;>=0 EN <6.5;>=16;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R3;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R11;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R19;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R20;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R4a;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
IPSindex;Specifieke Vervuilingsgevoeligheid Index (IPS);;;;DIMSLS;NVT;OW;R4b;;BER;2000-01-01;;>=17 EN <=20;>=13 EN <17;>=9.0 EN <13;>=5 EN <9;>=0 EN <5;>=17;;FTB_IPSindex
KWD_AREA;Areaal kwelders;;;;DIMSLS;EKR;OW;K2;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
KWD_AREA;Areaal kwelders;;;;DIMSLS;EKR;OW;O2a;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
KWD_AREA;Areaal kwelders;;;;DIMSLS;EKR;OW;O2b;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
KWD_KWAL;Kwaliteit kwelders;;;;DIMSLS;EKR;OW;K2;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
KWD_KWAL;Kwaliteit kwelders;;;;DIMSLS;EKR;OW;O2a;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
KWD_KWAL;Kwaliteit kwelders;;;;DIMSLS;EKR;OW;O2b;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R5;;GEM;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R6;;GEM;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R13;;GEM;2000-01-01;;>=70.0 EN <=100;>=50 EN <70;>=30 EN <50;>=10 EN <30;>=0 EN <10;>=85;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R14;;GEM;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R15;;GEM;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R17;;GEM;2000-01-01;;>=70.0 EN <=100;>=50 EN <70;>=30 EN <50;>=10 EN <30;>=0 EN <10;>=85;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R18;;GEM;2000-01-01;;>=60.0 EN <=100;>=40 EN <60;>=20 EN <40;>=10 EN <20;>=0 EN <10;>=80;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R11;;GEM;2000-01-01;;>=80.0 EN <=100;>=60 EN <80;>=40 EN <60;>=20 EN <40;>=0 EN <20;>=90;;
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R4a;;GEM;2000-01-01;;>=70.0 EN <=100;>=50 EN <70;>=30 EN <50;>=10 EN <30;>=0 EN <10;>=85;;MFT_comp_grv
LENGTFTE;Lengtefractie;BOOMLG;Boomlaag;NVT;%;NVT;OR;R4b;;GEM;2000-01-01;;>=70.0 EN <=100;>=50 EN <70;>=30 EN <50;>=10 EN <30;>=0 EN <10;>=85;;MFT_comp_grv
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R5;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R6;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R7;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R13;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R14;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R15;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R16;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R17;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R18;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M1a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M1b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M4;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M6a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M6b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M7a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M7b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M9;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M10;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M14;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M20;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M23;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M27;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M30;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M31;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M5;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M11;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M13;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M16;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M17;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M18;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M22;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M25;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M26;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R1;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R2;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R3;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R11;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R19;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R20;;GEM;2000-01-01;;>=0.80 EN <=1.0;>=0.6 EN <0.8;>=0.4 EN <0.6;>=0.2 EN <0.4;>=0 EN <0.2;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R4a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M21a;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;R4b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_ABGV;Abundantie groeivormen macrofyten;;;;DIMSLS;EKR;OW;M21b;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_AB_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R5;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R6;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R7;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R8;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R12;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
MFT_SRTS;Soortensamenstelling macrofyten;;;;DIMSLS;EKR;OW;R13;;BER;2000-01-01;;>=0.80 EN <=1.0;>=0.60 EN <0.80;>=0.40 EN <0.60;>=0.20 EN <0.40;>=0 EN <0.20;;;MFT_ST_wegft
