"ID_classificatie","bron","klasse","ondergrens","bovengrens","incl_onder","incl_boven"
"100500016","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,5.2e-06,"nee","ja"
"100500017","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",9,Inf,"nee","nee"
"100500017","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,9,"nee","ja"
"100500018","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",6.8,Inf,"nee","nee"
"100500018","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,6.8,"nee","ja"
"100500019","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.54,Inf,"nee","nee"
"100500019","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.54,"nee","ja"
"100500020","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",280,Inf,"nee","nee"
"100500020","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,280,"nee","ja"
"100500021","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.18,Inf,"nee","nee"
"100500021","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.18,"nee","ja"
"100500022","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1,Inf,"nee","nee"
"100500022","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1,"nee","ja"
"100500023","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",6e-04,Inf,"nee","nee"
"100500023","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,6e-04,"nee","ja"
"100500024","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.07,Inf,"nee","nee"
"100500024","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.07,"nee","ja"
"100500025","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.65,Inf,"nee","nee"
"100500025","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.65,"nee","ja"
"100500026","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.67,Inf,"nee","nee"
"100500026","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.67,"nee","ja"
"100500027","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1.4,Inf,"nee","nee"
"100500027","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1.4,"nee","ja"
"100500028","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",18,Inf,"nee","nee"
"100500028","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,18,"nee","ja"
"100500029","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.00017,Inf,"nee","nee"
"100500029","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.00017,"nee","ja"
"100500030","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.15,Inf,"nee","nee"
"100500030","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.15,"nee","ja"
"100500031","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",27,Inf,"nee","nee"
"100500031","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,27,"nee","ja"
"100500032","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",8,Inf,"nee","nee"
"100500032","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,8,"nee","ja"
"100500033","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",74,Inf,"nee","nee"
"100500033","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,74,"nee","ja"
"100500034","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.001,Inf,"nee","nee"
"100500034","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.001,"nee","ja"
"100500035","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",21,Inf,"nee","nee"
"100500035","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,21,"nee","ja"
"100500036","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",22,Inf,"nee","nee"
"100500036","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,22,"nee","ja"
"100500037","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.13,Inf,"nee","nee"
"100500037","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.13,"nee","ja"
"100500038","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.26,Inf,"nee","nee"
"100500038","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.26,"nee","ja"
"100500039","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.09,Inf,"nee","nee"
"100500039","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.09,"nee","ja"
"100500040","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",2.44,Inf,"nee","nee"
"100500040","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,2.44,"nee","ja"
"100500041","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",73,Inf,"nee","nee"
"100500041","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,73,"nee","ja"
"100500042","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1,Inf,"nee","nee"
"100500042","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1,"nee","ja"
"100500043","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1,Inf,"nee","nee"
"100500043","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1,"nee","ja"
"100500044","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",9.3,Inf,"nee","nee"
"100500044","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,9.3,"nee","ja"
"100500045","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.0092,Inf,"nee","nee"
"100500045","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.0092,"nee","ja"
"100500046","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.34,Inf,"nee","nee"
"100500046","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.34,"nee","ja"
"100500047","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.6,Inf,"nee","nee"
"100500047","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.6,"nee","ja"
"100500048","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.4,Inf,"nee","nee"
"100500048","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.4,"nee","ja"
"100500049","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",3.4,Inf,"nee","nee"
"100500049","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,3.4,"nee","ja"
"100500050","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",3.1e-06,Inf,"nee","nee"
"100500050","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,3.1e-06,"nee","ja"
"100500051","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.13,Inf,"nee","nee"
"100500051","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.13,"nee","ja"
"100500052","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.097,Inf,"nee","nee"
"100500052","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.097,"nee","ja"
"100500053","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.44,Inf,"nee","nee"
"100500053","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.44,"nee","ja"
"100500054","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1e-04,Inf,"nee","nee"
"100500054","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1e-04,"nee","ja"
"100500055","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.012,Inf,"nee","nee"
"100500055","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.012,"nee","ja"
"100500056","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",3e-04,Inf,"nee","nee"
"100500056","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,3e-04,"nee","ja"
"100500057","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.002,Inf,"nee","nee"
"100500057","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.002,"nee","ja"
"100500058","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.067,Inf,"nee","nee"
"100500058","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.067,"nee","ja"
"100500059","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",2e-05,Inf,"nee","nee"
"100500059","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,2e-05,"nee","ja"
"100500060","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.01,Inf,"nee","nee"
"100500060","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.01,"nee","ja"
"100500061","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",5e-04,Inf,"nee","nee"
"100500061","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,5e-04,"nee","ja"
"100500062","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.089,Inf,"nee","nee"
"100500062","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.089,"nee","ja"
"100500063","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",136,Inf,"nee","nee"
"100500063","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,136,"nee","ja"
"100500064","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.0017,Inf,"nee","nee"
"100500064","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.0017,"nee","ja"
"100500065","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",3e-05,Inf,"nee","nee"
"100500065","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,3e-05,"nee","ja"
"100500066","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.052,Inf,"nee","nee"
"100500066","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.052,"nee","ja"
"100500067","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.013,Inf,"nee","nee"
"100500067","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.013,"nee","ja"
"100500068","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.6,Inf,"nee","nee"
"100500068","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.6,"nee","ja"
"100500069","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1.2,Inf,"nee","nee"
"100500069","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1.2,"nee","ja"
"100500070","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.0012,Inf,"nee","nee"
"100500070","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.0012,"nee","ja"
"100500071","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",7.8,Inf,"nee","nee"
"100500071","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,7.8,"nee","ja"
"100500072","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.001,Inf,"nee","nee"
"100500072","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.001,"nee","ja"
"100500073","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.011,Inf,"nee","nee"
"100500073","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.011,"nee","ja"
"100500074","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.014,Inf,"nee","nee"
"100500074","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.014,"nee","ja"
"100500075","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.58,Inf,"nee","nee"
"100500075","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.58,"nee","ja"
"100500076","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",10,Inf,"nee","nee"
"100500076","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,10,"nee","ja"
"100500077","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",4.6,Inf,"nee","nee"
"100500077","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,4.6,"nee","ja"
"100500078","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1.2,Inf,"nee","nee"
"100500078","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1.2,"nee","ja"
"100500079","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",64,Inf,"nee","nee"
"100500079","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,64,"nee","ja"
"100500080","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",110,Inf,"nee","nee"
"100500080","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,110,"nee","ja"
"100500081","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",400,Inf,"nee","nee"
"100500081","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,400,"nee","ja"
"100500082","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",89,Inf,"nee","nee"
"100500082","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,89,"nee","ja"
"100500083","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",3.4,Inf,"nee","nee"
"100500083","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,3.4,"nee","ja"
"100500084","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.0074,Inf,"nee","nee"
"100500084","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.0074,"nee","ja"
"100500085","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.4,Inf,"nee","nee"
"100500085","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.4,"nee","ja"
"100500086","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.058,Inf,"nee","nee"
"100500086","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.058,"nee","ja"
"100500087","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",90,Inf,"nee","nee"
"100500087","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,90,"nee","ja"
"100500088","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",70,Inf,"nee","nee"
"100500088","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,70,"nee","ja"
"100500089","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1300,Inf,"nee","nee"
"100500089","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1300,"nee","ja"
"100500090","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",51,Inf,"nee","nee"
"100500090","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,51,"nee","ja"
"100500091","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",7.6,Inf,"nee","nee"
"100500091","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,7.6,"nee","ja"
"100500092","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",7e-04,Inf,"nee","nee"
"100500092","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,7e-04,"nee","ja"
"100500093","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.7,Inf,"nee","nee"
"100500093","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.7,"nee","ja"
"100500094","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",6.5,Inf,"nee","nee"
"100500094","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,6.5,"nee","ja"
"100500095","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1.4,Inf,"nee","nee"
"100500095","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1.4,"nee","ja"
"100500096","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",15,Inf,"nee","nee"
"100500096","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,15,"nee","ja"
"100500097","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",160,Inf,"nee","nee"
"100500097","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,160,"nee","ja"
"100500098","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.017,Inf,"nee","nee"
"100500098","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.017,"nee","ja"
"100500099","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.15,Inf,"nee","nee"
"100500099","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.15,"nee","ja"
"100500100","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",190,Inf,"nee","nee"
"100500100","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,190,"nee","ja"
"100500101","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",84,Inf,"nee","nee"
"100500101","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,84,"nee","ja"
"100500102","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",550,Inf,"nee","nee"
"100500102","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,550,"nee","ja"
"100500103","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.02,Inf,"nee","nee"
"100500103","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.02,"nee","ja"
"100500104","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",54,Inf,"nee","nee"
"100500104","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,54,"nee","ja"
"100500105","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",300,Inf,"nee","nee"
"100500105","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,300,"nee","ja"
"100500106","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",2.6,Inf,"nee","nee"
"100500106","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,2.6,"nee","ja"
"100500107","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",32,Inf,"nee","nee"
"100500107","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,32,"nee","ja"
"100500108","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",24.4,Inf,"nee","nee"
"100500108","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,24.4,"nee","ja"
"100500109","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",450,Inf,"nee","nee"
"100500109","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,450,"nee","ja"
"100500110","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1,Inf,"nee","nee"
"100500110","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1,"nee","ja"
"100500111","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",1,Inf,"nee","nee"
"100500111","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,1,"nee","ja"
"100500112","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",148,Inf,"nee","nee"
"100500112","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,148,"nee","ja"
"100500113","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.813,Inf,"nee","nee"
"100500113","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.813,"nee","ja"
"100500114","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.34,Inf,"nee","nee"
"100500114","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.34,"nee","ja"
"100500115","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.6,Inf,"nee","nee"
"100500115","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,0.6,"nee","ja"
"100500116","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",2.3,Inf,"nee","nee"
"100500116","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet",-Inf,2.3,"nee","ja"
"100500117","KRW overig - zoet (AQUOKIT KRW Waterkwaliteitsnormen Export 20220912)","Voldoet niet",0.00031,Inf,"nee","nee"
